"","mod_name","beta","std","t.value","p.value","Lower_95CI","Upper_95CI","dependent","factor","p.corrected","Sig"
"339","dtifa_slf~KSADS.Depressive_symptoms_ever.p",-0.00049272320792278,0.0401048705272434,-0.0122858695576157,0.990203823205005,-0.0793415187678555,0.0783560723520099,"dtifa_slf","KSADS.Depressive_symptoms_ever.p",0.992675276941763,FALSE
"340","dtifa_tslf~KSADS.Depressive_symptoms_ever.p",0.0112417775896251,0.0397151187934188,0.283060404479715,0.777280716505518,-0.0668407405986205,0.0893242957778706,"dtifa_tslf","KSADS.Depressive_symptoms_ever.p",0.971600895631897,FALSE
"341","dtifa_pslf~KSADS.Depressive_symptoms_ever.p",-0.0170684464828665,0.0399876386307338,-0.426843071192205,0.669729163255572,-0.095686756475349,0.061549863509616,"dtifa_pslf","KSADS.Depressive_symptoms_ever.p",0.969799945623326,FALSE
"342","dtifa_scs~KSADS.Depressive_symptoms_ever.p",0.000707749827832004,0.0416818500894238,0.0169798083893494,0.986461407048721,-0.0812414905774741,0.0826569902331381,"dtifa_scs","KSADS.Depressive_symptoms_ever.p",0.992675276941763,FALSE
"343","dtifa_fscs~KSADS.Depressive_symptoms_ever.p",-0.0173573730964724,0.0418925918521274,-0.414330370337088,0.678859961936328,-0.0997209455752871,0.0650061993823423,"dtifa_fscs","KSADS.Depressive_symptoms_ever.p",0.969799945623326,FALSE
"344","dtifa_pscs~KSADS.Depressive_symptoms_ever.p",0.00345473856910449,0.042242400668557,0.0817836703034735,0.934860696853871,-0.079596580896276,0.0865060580344849,"dtifa_pscs","KSADS.Depressive_symptoms_ever.p",0.992675276941763,FALSE
"345","dtifa_sifc~KSADS.Depressive_symptoms_ever.p",-0.0138502909248289,0.0403820295235187,-0.342981546203922,0.731797137577865,-0.0932439991785967,0.0655434173289389,"dtifa_sifc","KSADS.Depressive_symptoms_ever.p",0.971600895631897,FALSE
"346","dtifa_ifsfc~KSADS.Depressive_symptoms_ever.p",-0.0679024938481807,0.0385050264181629,-1.76347090664898,0.0786040959378968,-0.143605891369764,0.00780090367340247,"dtifa_ifsfc","KSADS.Depressive_symptoms_ever.p",0.262013653126323,FALSE
"347","dtifa_fxcut~KSADS.Depressive_symptoms_ever.p",-0.0917361525584694,0.0420351607459034,-2.18236711673357,0.0296784735831094,-0.174380024796659,-0.00909228032027956,"dtifa_fxcut","KSADS.Depressive_symptoms_ever.p",0.229700344977878,TRUE
"348","bl.dtifa_fmaj~KSADS.Depressive_symptoms_ever.p",-0.050942780382635,0.0437290468326972,-1.16496434458169,0.244745483613835,-0.136650137252987,0.0347645764877175,"bl.dtifa_fmaj","KSADS.Depressive_symptoms_ever.p",0.444991788388791,FALSE
"349","bl.dtifa_fmin~KSADS.Depressive_symptoms_ever.p",-0.090100846224581,0.0396075989839459,-2.27483736797834,0.0234578988161475,-0.16773031374722,-0.0124713787019418,"bl.dtifa_fmin","KSADS.Depressive_symptoms_ever.p",0.229700344977878,TRUE
"350","bl.dtifa_cc~KSADS.Depressive_symptoms_ever.p",-0.0806630586929855,0.038010089809334,-2.12214859521793,0.0344550517466818,-0.155161465768413,-0.00616465161755839,"bl.dtifa_cc","KSADS.Depressive_symptoms_ever.p",0.229700344977878,TRUE
"351","dtimd_fx~KSADS.Depressive_symptoms_ever.p",0.00476955548141906,0.0468752626215566,0.101749946873379,0.919007447821072,-0.0873902732544578,0.096929384217296,"dtimd_fx","KSADS.Depressive_symptoms_ever.p",0.967376260864286,FALSE
"352","dtimd_cgc~KSADS.Depressive_symptoms_ever.p",0.0255792245061435,0.0390785857448925,0.654558603351878,0.513137809489041,-0.0512518281231672,0.102410277135454,"dtimd_cgc","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"353","dtimd_cgh~KSADS.Depressive_symptoms_ever.p",0.0259721580338019,0.0384217226028903,0.67597588744884,0.499456598954778,-0.0495674587446086,0.101511774812212,"dtimd_cgh","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"354","dtimd_cst~KSADS.Depressive_symptoms_ever.p",0.0153113359730899,0.0370779696502162,0.412949687308475,0.679870412462243,-0.0575863747112347,0.0882090466574145,"dtimd_cst","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"355","dtimd_atr~KSADS.Depressive_symptoms_ever.p",0.0181899838895366,0.0412646019967587,0.440813263895419,0.659592437802286,-0.0629389195062291,0.0993188872853023,"dtimd_atr","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"356","dtimd_unc~KSADS.Depressive_symptoms_ever.p",0.0249317733479665,0.0392023656985888,0.635976245404599,0.525164932977873,-0.0521426387570164,0.10200618545295,"dtimd_unc","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"357","dtimd_ilf~KSADS.Depressive_symptoms_ever.p",0.0336516471466518,0.0453891306917269,0.741403208957812,0.458895199364449,-0.0555863491242474,0.122889643417551,"dtimd_ilf","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"358","dtimd_ifo~KSADS.Depressive_symptoms_ever.p",0.00665808039597446,0.0438103533243114,0.151975044498893,0.879285204942289,-0.0794759364270062,0.0927920972189552,"dtimd_ifo","KSADS.Depressive_symptoms_ever.p",0.967376260864286,FALSE
"359","dtimd_slf~KSADS.Depressive_symptoms_ever.p",0.0128648831144911,0.0459744251940019,0.279826948574216,0.779758627672514,-0.0775238403859321,0.103253606614914,"dtimd_slf","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"360","dtimd_tslf~KSADS.Depressive_symptoms_ever.p",0.0182476696859045,0.0458556309723869,0.397937380839723,0.69089407881885,-0.0719074966138425,0.108402835985652,"dtimd_tslf","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"361","dtimd_pslf~KSADS.Depressive_symptoms_ever.p",0.0137807846750891,0.0456493448205567,0.301883515070372,0.762901776830186,-0.075968809573217,0.103530378923395,"dtimd_pslf","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"362","dtimd_scs~KSADS.Depressive_symptoms_ever.p",-0.0166117649942368,0.0440892676420143,-0.376775707165678,0.706545206998973,-0.103294145587657,0.0700706155991832,"dtimd_scs","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"363","dtimd_fscs~KSADS.Depressive_symptoms_ever.p",0.00070576476679504,0.0434245852219838,0.0162526541862683,0.987041140111296,-0.0846698067642776,0.0860813362978677,"dtimd_fscs","KSADS.Depressive_symptoms_ever.p",0.987041140111296,FALSE
"364","dtimd_pscs~KSADS.Depressive_symptoms_ever.p",-0.0190357984182405,0.0452732635903484,-0.420464461994266,0.674377761140704,-0.108045992398081,0.0699743955616002,"dtimd_pscs","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"365","dtimd_sifc~KSADS.Depressive_symptoms_ever.p",0.0315837043769418,0.0368853840530421,0.856266111572096,0.392376391661389,-0.040935370441471,0.104102779195355,"dtimd_sifc","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"366","dtimd_ifsfc~KSADS.Depressive_symptoms_ever.p",0.029407918757095,0.0437715883856848,0.671849476833531,0.502077311418663,-0.056649883663982,0.115465721178172,"dtimd_ifsfc","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"367","dtimd_fxcut~KSADS.Depressive_symptoms_ever.p",0.0227947789651075,0.0476179869031928,0.47870102134828,0.632419599558672,-0.07082529423161,0.116414852161825,"dtimd_fxcut","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"368","bl.dtimd_fmaj~KSADS.Depressive_symptoms_ever.p",0.0619994847024994,0.0450587141489654,1.37597101633942,0.169620225549564,-0.0263139722191581,0.150312941624158,"bl.dtimd_fmaj","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"369","bl.dtimd_fmin~KSADS.Depressive_symptoms_ever.p",0.0155479102778202,0.0451278533657505,0.344530242814967,0.730633262953594,-0.0729010570186546,0.103996877574295,"bl.dtimd_fmin","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
"370","bl.dtimd_cc~KSADS.Depressive_symptoms_ever.p",0.052229434504672,0.0456519276974631,1.1440794976019,0.25329237432312,-0.0372466996071826,0.141705568616527,"bl.dtimd_cc","KSADS.Depressive_symptoms_ever.p",0.917363091379428,FALSE
